"data";"valor"
"27/10/2003";"2,8728"
"28/10/2003";"2,8675"
"29/10/2003";"2,8537"
"30/10/2003";"2,8440"
"31/10/2003";"2,8562"
"03/11/2003";"2,8559"
"04/11/2003";"2,8607"
"05/11/2003";"2,8596"
"06/11/2003";"2,8708"
"07/11/2003";"2,8699"
"10/11/2003";"2,8807"
"11/11/2003";"2,8955"
"12/11/2003";"2,9112"
"13/11/2003";"2,9196"
"14/11/2003";"2,9418"
"17/11/2003";"2,9546"
"18/11/2003";"2,9421"
"19/11/2003";"2,9507"
"20/11/2003";"2,9480"
"21/11/2003";"2,9301"
"24/11/2003";"2,9270"
"25/11/2003";"2,9246"
"26/11/2003";"2,9361"
"27/11/2003";"2,9477"
"28/11/2003";"2,9494"
"01/12/2003";"2,9341"
"02/12/2003";"2,9273"
"03/12/2003";"2,9316"
"04/12/2003";"2,9403"
"05/12/2003";"2,9398"
"08/12/2003";"2,9422"
"09/12/2003";"2,9350"
"10/12/2003";"2,9429"
"11/12/2003";"2,9434"
"12/12/2003";"2,9420"
"15/12/2003";"2,9293"
"16/12/2003";"2,9320"
"17/12/2003";"2,9381"
"18/12/2003";"2,9341"
"19/12/2003";"2,9278"
"22/12/2003";"2,9239"
"23/12/2003";"2,9175"
"24/12/2003";"2,9082"
"26/12/2003";"2,8994"
"29/12/2003";"2,8883"
"30/12/2003";"2,8892"
"31/12/2003";"2,8892"
"02/01/2004";"2,8862"
"05/01/2004";"2,8627"
"06/01/2004";"2,8508"
"07/01/2004";"2,8723"
"08/01/2004";"2,8588"
"09/01/2004";"2,8422"
"12/01/2004";"2,8163"
"13/01/2004";"2,8022"
"14/01/2004";"2,8142"
"15/01/2004";"2,8126"
"16/01/2004";"2,8184"
"19/01/2004";"2,8419"
"20/01/2004";"2,8382"
"21/01/2004";"2,8417"
"22/01/2004";"2,8417"
"23/01/2004";"2,8435"
"26/01/2004";"2,8431"
"27/01/2004";"2,8587"
"28/01/2004";"2,8785"
"29/01/2004";"2,9236"
"30/01/2004";"2,9409"
"02/02/2004";"2,9486"
"03/02/2004";"2,9326"
"04/02/2004";"2,9106"
"05/02/2004";"2,9335"
"06/02/2004";"2,9500"
"09/02/2004";"2,9341"
"10/02/2004";"2,9198"
"11/02/2004";"2,9253"
"12/02/2004";"2,9042"
"13/02/2004";"2,9085"
"16/02/2004";"2,9066"
"17/02/2004";"2,9125"
"18/02/2004";"2,9296"
"19/02/2004";"2,9509"
"20/02/2004";"2,9878"
"25/02/2004";"2,9403"
"26/02/2004";"2,9369"
"27/02/2004";"2,9138"
"01/03/2004";"2,8945"
"02/03/2004";"2,9086"
"03/03/2004";"2,8812"
"04/03/2004";"2,8878"
"05/03/2004";"2,8790"
"08/03/2004";"2,8752"
"09/03/2004";"2,8758"
"10/03/2004";"2,8891"
"11/03/2004";"2,9132"
"12/03/2004";"2,9063"
"15/03/2004";"2,9013"
"16/03/2004";"2,9001"
"17/03/2004";"2,9070"
"18/03/2004";"2,9135"
"19/03/2004";"2,9000"
"22/03/2004";"2,9107"
"23/03/2004";"2,9144"
"24/03/2004";"2,9264"
"25/03/2004";"2,9337"
"26/03/2004";"2,9410"
"29/03/2004";"2,9365"
"30/03/2004";"2,9216"
"31/03/2004";"2,9086"
"01/04/2004";"2,8904"
"02/04/2004";"2,8930"
"05/04/2004";"2,8851"
"06/04/2004";"2,8743"
"07/04/2004";"2,8773"
"08/04/2004";"2,8802"
"12/04/2004";"2,8855"
"13/04/2004";"2,8851"
"14/04/2004";"2,8956"
"15/04/2004";"2,9064"
"16/04/2004";"2,9153"
"19/04/2004";"2,9101"
"20/04/2004";"2,9186"
"22/04/2004";"2,9305"
"23/04/2004";"2,9173"
"26/04/2004";"2,9085"
"27/04/2004";"2,9161"
"28/04/2004";"2,9335"
"29/04/2004";"2,9522"
"30/04/2004";"2,9447"
"03/05/2004";"2,9569"
"04/05/2004";"2,9696"
"05/05/2004";"2,9616"
"06/05/2004";"2,9899"
"07/05/2004";"3,0504"
"10/05/2004";"3,1249"
"11/05/2004";"3,1051"
"12/05/2004";"3,1211"
"13/05/2004";"3,1279"
"14/05/2004";"3,0982"
"17/05/2004";"3,1220"
"18/05/2004";"3,1169"
"19/05/2004";"3,1059"
"20/05/2004";"3,1813"
"21/05/2004";"3,2051"
"24/05/2004";"3,1798"
"25/05/2004";"3,1576"
"26/05/2004";"3,1570"
"27/05/2004";"3,1524"
"28/05/2004";"3,0961"
"31/05/2004";"3,1291"
"01/06/2004";"3,1567"
"02/06/2004";"3,1302"
"03/06/2004";"3,1443"
"04/06/2004";"3,1335"
"07/06/2004";"3,1119"
"08/06/2004";"3,1155"
"09/06/2004";"3,1166"
"11/06/2004";"3,1402"
"14/06/2004";"3,1651"
"15/06/2004";"3,1380"
"16/06/2004";"3,1405"
"17/06/2004";"3,1280"
"18/06/2004";"3,1388"
"21/06/2004";"3,1298"
"22/06/2004";"3,1341"
"23/06/2004";"3,1258"
"24/06/2004";"3,1030"
"25/06/2004";"3,1096"
"28/06/2004";"3,1247"
"29/06/2004";"3,1183"
"30/06/2004";"3,1075"
"01/07/2004";"3,0747"
"02/07/2004";"3,0502"
"05/07/2004";"3,0316"
"06/07/2004";"3,0418"
"07/07/2004";"3,0367"
"08/07/2004";"3,0475"
"09/07/2004";"3,0429"
"12/07/2004";"3,0371"
"13/07/2004";"3,0420"
"14/07/2004";"3,0284"
"15/07/2004";"3,0215"
"16/07/2004";"3,0021"
"19/07/2004";"2,9939"
"20/07/2004";"3,0041"
"21/07/2004";"3,0247"
"22/07/2004";"3,0392"
"23/07/2004";"3,0465"
"26/07/2004";"3,0573"
"27/07/2004";"3,0670"
"28/07/2004";"3,0557"
"29/07/2004";"3,0374"
"30/07/2004";"3,0268"
"02/08/2004";"3,0466"
"03/08/2004";"3,0550"
"04/08/2004";"3,0579"
"05/08/2004";"3,0637"
"06/08/2004";"3,0489"
"09/08/2004";"3,0396"
"10/08/2004";"3,0285"
"11/08/2004";"3,0392"
"12/08/2004";"3,0307"
"13/08/2004";"3,0235"
"16/08/2004";"3,0146"
"17/08/2004";"2,9989"
"18/08/2004";"2,9922"
"19/08/2004";"2,9793"
"20/08/2004";"2,9742"
"23/08/2004";"2,9687"
"24/08/2004";"2,9576"
"25/08/2004";"2,9512"
"26/08/2004";"2,9541"
"27/08/2004";"2,9571"
"30/08/2004";"2,9488"
"31/08/2004";"2,9338"
"01/09/2004";"2,9298"
"02/09/2004";"2,9361"
"03/09/2004";"2,9289"
"06/09/2004";"2,9142"
"08/09/2004";"2,9014"
"09/09/2004";"2,9028"
"10/09/2004";"2,8988"
"13/09/2004";"2,9060"
"14/09/2004";"2,9125"
"15/09/2004";"2,9042"
"16/09/2004";"2,8892"
"17/09/2004";"2,8744"
"20/09/2004";"2,8676"
"21/09/2004";"2,8737"
"22/09/2004";"2,8677"
"23/09/2004";"2,8725"
"24/09/2004";"2,8735"
"27/09/2004";"2,8728"
"28/09/2004";"2,8692"
"29/09/2004";"2,8602"
"30/09/2004";"2,8586"
"01/10/2004";"2,8513"
"04/10/2004";"2,8265"
"05/10/2004";"2,8241"
"06/10/2004";"2,8362"
"07/10/2004";"2,8518"
"08/10/2004";"2,8251"
"11/10/2004";"2,8318"
"13/10/2004";"2,8374"
"14/10/2004";"2,8631"
"15/10/2004";"2,8623"
"18/10/2004";"2,8547"
"19/10/2004";"2,8706"
"20/10/2004";"2,8847"
"21/10/2004";"2,8535"
"22/10/2004";"2,8489"
"25/10/2004";"2,8817"
"26/10/2004";"2,8729"
"27/10/2004";"2,8585"
"28/10/2004";"2,8655"
"29/10/2004";"2,8565"
"01/11/2004";"2,8590"
"03/11/2004";"2,8304"
"04/11/2004";"2,8211"
"05/11/2004";"2,8186"
"08/11/2004";"2,8299"
"09/11/2004";"2,8287"
"10/11/2004";"2,8209"
"11/11/2004";"2,8200"
"12/11/2004";"2,7991"
"16/11/2004";"2,7856"
"17/11/2004";"2,7674"
"18/11/2004";"2,7603"
"19/11/2004";"2,7637"
"22/11/2004";"2,7678"
"23/11/2004";"2,7446"
"24/11/2004";"2,7485"
"25/11/2004";"2,7511"
"26/11/2004";"2,7332"
"29/11/2004";"2,7402"
"30/11/2004";"2,7307"
"01/12/2004";"2,7145"
"02/12/2004";"2,7239"
"03/12/2004";"2,7095"
"06/12/2004";"2,7186"
"07/12/2004";"2,7322"
"08/12/2004";"2,7664"
"09/12/2004";"2,7744"
"10/12/2004";"2,7867"
"13/12/2004";"2,7697"
"14/12/2004";"2,7580"
"15/12/2004";"2,7508"
"16/12/2004";"2,7293"
"17/12/2004";"2,7247"
"20/12/2004";"2,6927"
"21/12/2004";"2,6892"
"22/12/2004";"2,6990"
"23/12/2004";"2,7067"
"24/12/2004";"2,6912"
"27/12/2004";"2,6983"
"28/12/2004";"2,6895"
"29/12/2004";"2,6836"
"30/12/2004";"2,6544"
"31/12/2004";"2,6544"
"03/01/2005";"2,6682"
"04/01/2005";"2,6887"
"05/01/2005";"2,7096"
"06/01/2005";"2,7207"
"07/01/2005";"2,7032"
"10/01/2005";"2,6973"
"11/01/2005";"2,7106"
"12/01/2005";"2,7113"
"13/01/2005";"2,7011"
"14/01/2005";"2,7074"
"17/01/2005";"2,7007"
"18/01/2005";"2,7139"
"19/01/2005";"2,7185"
"20/01/2005";"2,7222"
"21/01/2005";"2,6999"
"24/01/2005";"2,6780"
"25/01/2005";"2,6794"
"26/01/2005";"2,6748"
"27/01/2005";"2,6645"
"28/01/2005";"2,6587"
"31/01/2005";"2,6248"
"01/02/2005";"2,6130"
"02/02/2005";"2,6240"
"03/02/2005";"2,6034"
"04/02/2005";"2,6030"
"09/02/2005";"2,6078"
"10/02/2005";"2,6122"
"11/02/2005";"2,6173"
"14/02/2005";"2,5834"
"15/02/2005";"2,5762"
"16/02/2005";"2,5926"
"17/02/2005";"2,5737"
"18/02/2005";"2,5621"
"21/02/2005";"2,5762"
"22/02/2005";"2,5937"
"23/02/2005";"2,5857"
"24/02/2005";"2,6098"
"25/02/2005";"2,6320"
"28/02/2005";"2,5950"
"01/03/2005";"2,6011"
"02/03/2005";"2,6368"
"03/03/2005";"2,6698"
"04/03/2005";"2,6615"
"07/03/2005";"2,6624"
"08/03/2005";"2,6934"
"09/03/2005";"2,7113"
"10/03/2005";"2,7319"
"11/03/2005";"2,7021"
"14/03/2005";"2,7523"
"15/03/2005";"2,7621"
"16/03/2005";"2,7570"
"17/03/2005";"2,7522"
"18/03/2005";"2,7163"
"21/03/2005";"2,7288"
"22/03/2005";"2,7060"
"23/03/2005";"2,7403"
"24/03/2005";"2,7303"
"28/03/2005";"2,7385"
"29/03/2005";"2,7031"
"30/03/2005";"2,6808"
"31/03/2005";"2,6662"
"01/04/2005";"2,6550"
"04/04/2005";"2,6598"
"05/04/2005";"2,6255"
"06/04/2005";"2,6067"
"07/04/2005";"2,6019"
"08/04/2005";"2,5942"
"11/04/2005";"2,5783"
"12/04/2005";"2,5899"
"13/04/2005";"2,5598"
"14/04/2005";"2,5747"
"15/04/2005";"2,5971"
"18/04/2005";"2,6157"
"19/04/2005";"2,5825"
"20/04/2005";"2,5645"
"22/04/2005";"2,5392"
"25/04/2005";"2,5308"
"26/04/2005";"2,5355"
"27/04/2005";"2,5195"
"28/04/2005";"2,5217"
"29/04/2005";"2,5313"
"02/05/2005";"2,5146"
"03/05/2005";"2,5007"
"04/05/2005";"2,4765"
"05/05/2005";"2,4687"
"06/05/2005";"2,4594"
"09/05/2005";"2,4538"
"10/05/2005";"2,4650"
"11/05/2005";"2,4719"
"12/05/2005";"2,4648"
"13/05/2005";"2,4715"
"16/05/2005";"2,4772"
"17/05/2005";"2,4779"
"18/05/2005";"2,4636"
"19/05/2005";"2,4458"
"20/05/2005";"2,4493"
"23/05/2005";"2,4299"
"24/05/2005";"2,4313"
"25/05/2005";"2,4116"
"27/05/2005";"2,3934"
"30/05/2005";"2,3784"
"31/05/2005";"2,4038"
"01/06/2005";"2,4286"
"02/06/2005";"2,4202"
"03/06/2005";"2,4029"
"06/06/2005";"2,4576"
"07/06/2005";"2,4632"
"08/06/2005";"2,4464"
"09/06/2005";"2,4891"
"10/06/2005";"2,4751"
"13/06/2005";"2,4562"
"14/06/2005";"2,4375"
"15/06/2005";"2,4455"
"16/06/2005";"2,4161"
"17/06/2005";"2,3873"
"20/06/2005";"2,3855"
"21/06/2005";"2,3772"
"22/06/2005";"2,3703"
"23/06/2005";"2,3932"
"24/06/2005";"2,3877"
"27/06/2005";"2,3830"
"28/06/2005";"2,3694"
"29/06/2005";"2,3549"
"30/06/2005";"2,3504"
"01/07/2005";"2,3459"
"04/07/2005";"2,3715"
"05/07/2005";"2,3668"
"06/07/2005";"2,3901"
"07/07/2005";"2,3890"
"08/07/2005";"2,3683"
"11/07/2005";"2,3502"
"12/07/2005";"2,3353"
"13/07/2005";"2,3482"
"14/07/2005";"2,3433"
"15/07/2005";"2,3427"
"18/07/2005";"2,3304"
"19/07/2005";"2,3434"
"20/07/2005";"2,3522"
"21/07/2005";"2,3405"
"22/07/2005";"2,3761"
"25/07/2005";"2,4287"
"26/07/2005";"2,4656"
"27/07/2005";"2,4439"
"28/07/2005";"2,4211"
"29/07/2005";"2,3905"
"01/08/2005";"2,3785"
"02/08/2005";"2,3530"
"03/08/2005";"2,3151"
"04/08/2005";"2,3054"
"05/08/2005";"2,2986"
"08/08/2005";"2,3100"
"09/08/2005";"2,3151"
"10/08/2005";"2,2767"
"11/08/2005";"2,3169"
"12/08/2005";"2,3758"
"15/08/2005";"2,3422"
"16/08/2005";"2,3442"
"17/08/2005";"2,3492"
"18/08/2005";"2,3637"
"19/08/2005";"2,4316"
"22/08/2005";"2,4028"
"23/08/2005";"2,4097"
"24/08/2005";"2,4235"
"25/08/2005";"2,4203"
"26/08/2005";"2,4129"
"29/08/2005";"2,3995"
"30/08/2005";"2,3861"
"31/08/2005";"2,3637"
"01/09/2005";"2,3623"
"02/09/2005";"2,3429"
"05/09/2005";"2,3295"
"06/09/2005";"2,3262"
"08/09/2005";"2,3198"
"09/09/2005";"2,3175"
"12/09/2005";"2,3197"
"13/09/2005";"2,3269"
"14/09/2005";"2,3300"
"15/09/2005";"2,3012"
"16/09/2005";"2,2937"
"19/09/2005";"2,2905"
"20/09/2005";"2,2948"
"21/09/2005";"2,2827"
"22/09/2005";"2,2752"
"23/09/2005";"2,2682"
"26/09/2005";"2,2583"
"27/09/2005";"2,2533"
"28/09/2005";"2,2433"
"29/09/2005";"2,2244"
"30/09/2005";"2,2222"
"03/10/2005";"2,2339"
"04/10/2005";"2,2424"
"05/10/2005";"2,2685"
"06/10/2005";"2,2886"
"07/10/2005";"2,2630"
"10/10/2005";"2,2384"
"11/10/2005";"2,2351"
"13/10/2005";"2,2627"
"14/10/2005";"2,2511"
"17/10/2005";"2,2352"
"18/10/2005";"2,2405"
"19/10/2005";"2,2535"
"20/10/2005";"2,2443"
"21/10/2005";"2,2546"
"24/10/2005";"2,2623"
"25/10/2005";"2,2618"
"26/10/2005";"2,2746"
"27/10/2005";"2,2851"
"28/10/2005";"2,2791"
"31/10/2005";"2,2543"
"01/11/2005";"2,2516"
"03/11/2005";"2,2336"
"04/11/2005";"2,2231"
"07/11/2005";"2,2013"
"08/11/2005";"2,2032"
"09/11/2005";"2,1717"
"10/11/2005";"2,1757"
"11/11/2005";"2,1633"
"14/11/2005";"2,1990"
"16/11/2005";"2,1974"
"17/11/2005";"2,1866"
"18/11/2005";"2,2187"
"21/11/2005";"2,2181"
"22/11/2005";"2,2511"
"23/11/2005";"2,2380"
"24/11/2005";"2,2370"
"25/11/2005";"2,2329"
"28/11/2005";"2,2094"
"29/11/2005";"2,1980"
"30/11/2005";"2,2070"
"01/12/2005";"2,2177"
"02/12/2005";"2,2061"
"05/12/2005";"2,1968"
"06/12/2005";"2,1807"
"07/12/2005";"2,1800"
"08/12/2005";"2,2127"
"09/12/2005";"2,2446"
"12/12/2005";"2,2634"
"13/12/2005";"2,2565"
"14/12/2005";"2,2779"
"15/12/2005";"2,2957"
"16/12/2005";"2,3356"
"19/12/2005";"2,3735"
"20/12/2005";"2,3497"
"21/12/2005";"2,3168"
"22/12/2005";"2,3254"
"23/12/2005";"2,3327"
"26/12/2005";"2,3325"
"27/12/2005";"2,3526"
"28/12/2005";"2,3483"
"29/12/2005";"2,3407"
"30/12/2005";"2,3407"
"02/01/2006";"2,3370"
"03/01/2006";"2,3460"
"04/01/2006";"2,3066"
"05/01/2006";"2,2825"
"06/01/2006";"2,2870"
"09/01/2006";"2,2632"
"10/01/2006";"2,2638"
"11/01/2006";"2,2679"
"12/01/2006";"2,2729"
"13/01/2006";"2,2747"
"16/01/2006";"2,2762"
"17/01/2006";"2,2924"
"18/01/2006";"2,3276"
"19/01/2006";"2,3225"
"20/01/2006";"2,2756"
"23/01/2006";"2,2609"
"24/01/2006";"2,2440"
"25/01/2006";"2,2433"
"26/01/2006";"2,2382"
"27/01/2006";"2,2152"
"30/01/2006";"2,2116"
"31/01/2006";"2,2160"
"01/02/2006";"2,2217"
"02/02/2006";"2,2210"
"03/02/2006";"2,2202"
"06/02/2006";"2,1877"
"07/02/2006";"2,1866"
"08/02/2006";"2,1956"
"09/02/2006";"2,1778"
"10/02/2006";"2,1575"
"13/02/2006";"2,1621"
"14/02/2006";"2,1435"
"15/02/2006";"2,1375"
"16/02/2006";"2,1177"
"17/02/2006";"2,1186"
"20/02/2006";"2,1182"
"21/02/2006";"2,1297"
"22/02/2006";"2,1484"
"23/02/2006";"2,1353"
"24/02/2006";"2,1355"
"01/03/2006";"2,1181"
"02/03/2006";"2,1134"
"03/03/2006";"2,1155"
"06/03/2006";"2,1261"
"07/03/2006";"2,1682"
"08/03/2006";"2,1778"
"09/03/2006";"2,1615"
"10/03/2006";"2,1447"
"13/03/2006";"2,1349"
"14/03/2006";"2,1269"
"15/03/2006";"2,1215"
"16/03/2006";"2,1067"
"17/03/2006";"2,1188"
"20/03/2006";"2,1386"
"21/03/2006";"2,1591"
"22/03/2006";"2,1553"
"23/03/2006";"2,1506"
"24/03/2006";"2,1628"
"27/03/2006";"2,1804"
"28/03/2006";"2,2238"
"29/03/2006";"2,2228"
"30/03/2006";"2,1952"
"31/03/2006";"2,1724"
"03/04/2006";"2,1542"
"04/04/2006";"2,1293"
"05/04/2006";"2,1344"
"06/04/2006";"2,1299"
"07/04/2006";"2,1409"
"10/04/2006";"2,1522"
"11/04/2006";"2,1420"
"12/04/2006";"2,1336"
"13/04/2006";"2,1426"
"17/04/2006";"2,1343"
"18/04/2006";"2,1292"
"19/04/2006";"2,1143"
"20/04/2006";"2,1236"
"24/04/2006";"2,1182"
"25/04/2006";"2,1233"
"26/04/2006";"2,1224"
"27/04/2006";"2,1136"
"28/04/2006";"2,0892"
"02/05/2006";"2,0718"
"03/05/2006";"2,0706"
"04/05/2006";"2,0667"
"05/05/2006";"2,0587"
"08/05/2006";"2,0651"
"09/05/2006";"2,0642"
"10/05/2006";"2,0586"
"11/05/2006";"2,0881"
"12/05/2006";"2,1307"
"15/05/2006";"2,1774"
"16/05/2006";"2,1403"
"17/05/2006";"2,1826"
"18/05/2006";"2,1833"
"19/05/2006";"2,1930"
"22/05/2006";"2,2883"
"23/05/2006";"2,2601"
"24/05/2006";"2,3711"
"25/05/2006";"2,3150"
"26/05/2006";"2,2520"
"29/05/2006";"2,2566"
"30/05/2006";"2,3235"
"31/05/2006";"2,3005"
"01/06/2006";"2,2713"
"02/06/2006";"2,2595"
"05/06/2006";"2,2557"
"06/06/2006";"2,2686"
"07/06/2006";"2,2500"
"08/06/2006";"2,2701"
"09/06/2006";"2,2615"
"12/06/2006";"2,2707"
"13/06/2006";"2,3018"
"14/06/2006";"2,2845"
"16/06/2006";"2,2521"
"19/06/2006";"2,2404"
"20/06/2006";"2,2506"
"21/06/2006";"2,2378"
"22/06/2006";"2,2391"
"23/06/2006";"2,2462"
"26/06/2006";"2,2259"
"27/06/2006";"2,2315"
"28/06/2006";"2,2262"
"29/06/2006";"2,2063"
"30/06/2006";"2,1643"
"03/07/2006";"2,1701"
"04/07/2006";"2,1646"
"05/07/2006";"2,1955"
"06/07/2006";"2,1840"
"07/07/2006";"2,1765"
"10/07/2006";"2,1750"
"11/07/2006";"2,1859"
"12/07/2006";"2,1915"
"13/07/2006";"2,2106"
"14/07/2006";"2,2130"
"17/07/2006";"2,2126"
"18/07/2006";"2,1962"
"19/07/2006";"2,1810"
"20/07/2006";"2,1895"
"21/07/2006";"2,1935"
"24/07/2006";"2,1916"
"25/07/2006";"2,1993"
"26/07/2006";"2,1984"
"27/07/2006";"2,1899"
"28/07/2006";"2,1800"
"31/07/2006";"2,1762"
"01/08/2006";"2,1905"
"02/08/2006";"2,1821"
"03/08/2006";"2,1835"
"04/08/2006";"2,1720"
"07/08/2006";"2,1793"
"08/08/2006";"2,1839"
"09/08/2006";"2,1687"
"10/08/2006";"2,1628"
"11/08/2006";"2,1616"
"14/08/2006";"2,1605"
"15/08/2006";"2,1480"
"16/08/2006";"2,1329"
"17/08/2006";"2,1365"
"18/08/2006";"2,1456"
"21/08/2006";"2,1361"
"22/08/2006";"2,1355"
"23/08/2006";"2,1354"
"24/08/2006";"2,1523"
"25/08/2006";"2,1571"
"28/08/2006";"2,1473"
"29/08/2006";"2,1419"
"30/08/2006";"2,1330"
"31/08/2006";"2,1388"
"01/09/2006";"2,1468"
"04/09/2006";"2,1282"
"05/09/2006";"2,1288"
"06/09/2006";"2,1443"
"08/09/2006";"2,1582"
"11/09/2006";"2,1751"
"12/09/2006";"2,1732"
"13/09/2006";"2,1700"
"14/09/2006";"2,1593"
"15/09/2006";"2,1540"
"18/09/2006";"2,1453"
"19/09/2006";"2,1518"
"20/09/2006";"2,1690"
"21/09/2006";"2,1969"
"22/09/2006";"2,2177"
"25/09/2006";"2,2188"
"26/09/2006";"2,1980"
"27/09/2006";"2,1860"
"28/09/2006";"2,1793"
"29/09/2006";"2,1742"
"02/10/2006";"2,1623"
"03/10/2006";"2,1655"
"04/10/2006";"2,1676"
"05/10/2006";"2,1629"
"06/10/2006";"2,1636"
"09/10/2006";"2,1588"
"10/10/2006";"2,1497"
"11/10/2006";"2,1546"
"13/10/2006";"2,1419"
"16/10/2006";"2,1331"
"17/10/2006";"2,1361"
"18/10/2006";"2,1339"
"19/10/2006";"2,1387"
"20/10/2006";"2,1457"
"23/10/2006";"2,1391"
"24/10/2006";"2,1467"
"25/10/2006";"2,1510"
"26/10/2006";"2,1363"
"27/10/2006";"2,1378"
"30/10/2006";"2,1456"
"31/10/2006";"2,1430"
"01/11/2006";"2,1410"
"03/11/2006";"2,1420"
"06/11/2006";"2,1378"
"07/11/2006";"2,1353"
"08/11/2006";"2,1464"
"09/11/2006";"2,1412"
"10/11/2006";"2,1489"
"13/11/2006";"2,1620"
"14/11/2006";"2,1537"
"16/11/2006";"2,1517"
"17/11/2006";"2,1593"
"20/11/2006";"2,1622"
"21/11/2006";"2,1638"
"22/11/2006";"2,1623"
"23/11/2006";"2,1683"
"24/11/2006";"2,1700"
"27/11/2006";"2,1800"
"28/11/2006";"2,1870"
"29/11/2006";"2,1783"
"30/11/2006";"2,1668"
"01/12/2006";"2,1672"
"04/12/2006";"2,1693"
"05/12/2006";"2,1560"
"06/12/2006";"2,1528"
"07/12/2006";"2,1428"
"08/12/2006";"2,1442"
"11/12/2006";"2,1384"
"12/12/2006";"2,1481"
"13/12/2006";"2,1459"
"14/12/2006";"2,1460"
"15/12/2006";"2,1470"
"18/12/2006";"2,1470"
"19/12/2006";"2,1572"
"20/12/2006";"2,1560"
"21/12/2006";"2,1593"
"22/12/2006";"2,1518"
"26/12/2006";"2,1437"
"27/12/2006";"2,1497"
"28/12/2006";"2,1380"
"29/12/2006";"2,1380"
"02/01/2007";"2,1342"
"03/01/2007";"2,1372"
"04/01/2007";"2,1429"
"05/01/2007";"2,1474"
"08/01/2007";"2,1505"
"09/01/2007";"2,1506"
"10/01/2007";"2,1556"
"11/01/2007";"2,1465"
"12/01/2007";"2,1421"
"15/01/2007";"2,1407"
"16/01/2007";"2,1444"
"17/01/2007";"2,1350"
"18/01/2007";"2,1329"
"19/01/2007";"2,1307"
"22/01/2007";"2,1327"
"23/01/2007";"2,1368"
"24/01/2007";"2,1286"
"25/01/2007";"2,1281"
"26/01/2007";"2,1360"
"29/01/2007";"2,1360"
"30/01/2007";"2,1329"
"31/01/2007";"2,1247"
"01/02/2007";"2,1093"
"02/02/2007";"2,0982"
"05/02/2007";"2,0964"
"06/02/2007";"2,0833"
"07/02/2007";"2,0852"
"08/02/2007";"2,0951"
"09/02/2007";"2,1033"
"12/02/2007";"2,1140"
"13/02/2007";"2,1088"
"14/02/2007";"2,1000"
"15/02/2007";"2,0896"
"16/02/2007";"2,0913"
"21/02/2007";"2,0802"
"22/02/2007";"2,0766"
"23/02/2007";"2,0868"
"26/02/2007";"2,0863"
"27/02/2007";"2,1099"
"28/02/2007";"2,1182"
"01/03/2007";"2,1260"
"02/03/2007";"2,1274"
"05/03/2007";"2,1388"
"06/03/2007";"2,1209"
"07/03/2007";"2,1121"
"08/03/2007";"2,1054"
"09/03/2007";"2,0983"
"12/03/2007";"2,0902"
"13/03/2007";"2,0962"
"14/03/2007";"2,1044"
"15/03/2007";"2,0909"
"16/03/2007";"2,0915"
"19/03/2007";"2,0792"
"20/03/2007";"2,0763"
"21/03/2007";"2,0676"
"22/03/2007";"2,0602"
"23/03/2007";"2,0652"
"26/03/2007";"2,0601"
"27/03/2007";"2,0637"
"28/03/2007";"2,0716"
"29/03/2007";"2,0545"
"30/03/2007";"2,0504"
"02/04/2007";"2,0478"
"03/04/2007";"2,0372"
"04/04/2007";"2,0321"
"05/04/2007";"2,0333"
"09/04/2007";"2,0236"
"10/04/2007";"2,0282"
"11/04/2007";"2,0333"
"12/04/2007";"2,0371"
"13/04/2007";"2,0231"
"16/04/2007";"2,0340"
"17/04/2007";"2,0348"
"18/04/2007";"2,0365"
"19/04/2007";"2,0312"
"20/04/2007";"2,0262"
"23/04/2007";"2,0290"
"24/04/2007";"2,0385"
"25/04/2007";"2,0236"
"26/04/2007";"2,0252"
"27/04/2007";"2,0321"
"30/04/2007";"2,0339"
"02/05/2007";"2,0268"
"03/05/2007";"2,0239"
"04/05/2007";"2,0309"
"07/05/2007";"2,0266"
"08/05/2007";"2,0226"
"09/05/2007";"2,0222"
"10/05/2007";"2,0217"
"11/05/2007";"2,0194"
"14/05/2007";"2,0138"
"15/05/2007";"1,9922"
"16/05/2007";"1,9586"
"17/05/2007";"1,9573"
"18/05/2007";"1,9630"
"21/05/2007";"1,9435"
"22/05/2007";"1,9409"
"23/05/2007";"1,9489"
"24/05/2007";"1,9653"
"25/05/2007";"1,9520"
"28/05/2007";"1,9441"
"29/05/2007";"1,9461"
"30/05/2007";"1,9468"
"31/05/2007";"1,9289"
"01/06/2007";"1,9056"
"04/06/2007";"1,9215"
"05/06/2007";"1,9395"
"06/06/2007";"1,9617"
"08/06/2007";"1,9638"
"11/06/2007";"1,9473"
"12/06/2007";"1,9420"
"13/06/2007";"1,9442"
"14/06/2007";"1,9303"
"15/06/2007";"1,9097"
"18/06/2007";"1,9047"
"19/06/2007";"1,9058"
"20/06/2007";"1,9198"
"21/06/2007";"1,9197"
"22/06/2007";"1,9334"
"25/06/2007";"1,9379"
"26/06/2007";"1,9488"
"27/06/2007";"1,9499"
"28/06/2007";"1,9256"
"29/06/2007";"1,9262"
"02/07/2007";"1,9176"
"03/07/2007";"1,9122"
"04/07/2007";"1,9099"
"05/07/2007";"1,9157"
"06/07/2007";"1,9033"
"09/07/2007";"1,8992"
"10/07/2007";"1,8947"
"11/07/2007";"1,8900"
"12/07/2007";"1,8767"
